Date,Order,Item Purchased,Sales,Review Rating,Shipping Type,Discount Applied,Promo Code Used
2023-04-02,HMF-RESEND,Skirt,2,3.2,Express,Yes,Yes
2023-04-02,HMF-3251656061,Skirt,3,3,Next Day Air,Yes,Yes
2023-04-02,3251989517,Shirt,5,3.6,Free Shipping,Yes,Yes
2023-04-02,3258579452,Shirt,3,2.5,Store Pickup,Yes,Yes
2023-04-03,3256562728,Shirt,3,3.4,Free Shipping,Yes,Yes
2023-04-03,3259574374,Shirt,5,2.5,Next Day Air,Yes,Yes
2023-04-03,3254054305,Shirt,1,4.7,2-Day Shipping,Yes,Yes
2023-04-03,3256972336,Shirt,1,3.2,2-Day Shipping,Yes,Yes
2023-04-03,3258417708,Shirt,4,2.9,Free Shipping,Yes,Yes
2023-04-03,3257935908,Shirt,2,4.9,Express,Yes,Yes
2023-04-03,3253791023,Shirt,4,2.7,Store Pickup,Yes,Yes
2023-04-03,3252814199,Shirt,1,4.7,Express,Yes,Yes
2023-04-03,3258527738,Dress,2,2.9,2-Day Shipping,Yes,Yes
2023-04-03,3259166228,Shirt,3,4.8,Express,Yes,Yes
2023-04-03,4034872255,Shirt,2,4.6,Standard,Yes,Yes
2023-04-03,3258396880,Shirt,3,5,2-Day Shipping,Yes,Yes
2023-04-03,3228297923-resend,Shirt,3,4.8,2-Day Shipping,Yes,Yes
2023-04-03,3255725385,Shirt,2,4.9,Store Pickup,Yes,Yes
2023-04-03,3261120396,Shirt,3,4.6,2-Day Shipping,Yes,Yes
2023-04-04,3260536002,Shirt,2,3.9,Store Pickup,Yes,Yes
2023-04-04,3261112474,Shirt,1,4.5,Store Pickup,Yes,Yes
2023-04-04,3255442923,Shirt,4,4.7,Store Pickup,Yes,Yes
2023-04-04,3255814909,Shirt,2,3.9,Express,Yes,Yes
2023-04-04,3260534900,Shirt,1,4.4,Standard,Yes,Yes
2023-04-04,3259443702,Shirt,3,3.9,Next Day Air,Yes,Yes
2023-04-04,3256121883,Shirt,4,2.8,2-Day Shipping,Yes,Yes
2023-04-04,3255852163,Shirt,2,3.5,Store Pickup,Yes,Yes
2023-04-05,19-11396-98190,Dress,2,4.3,Express,Yes,Yes
2023-04-05,3261151480 (1),Skirt,1,3.9,Next Day Air,Yes,Yes
2023-04-06,3257340075,Shirt,5,4,Express,Yes,Yes
2023-04-06,3261780282,Shirt,2,4.1,Next Day Air,Yes,Yes
2023-04-07,3261995640,Shirt,5,4.3,Standard,Yes,Yes
2023-04-07,3256298831,Shirt,5,4.2,Free Shipping,Yes,Yes
2023-04-07,3256917097,Shirt,4,4,Standard,Yes,Yes
2023-04-07,3257979363,Shirt,4,3.6,Express,Yes,Yes
2023-04-07,3257697033,Shirt,3,3.3,Standard,Yes,Yes
2023-04-07,3256554163,Shirt,3,4.1,2-Day Shipping,Yes,Yes
2023-04-07,3256195191,Shirt,5,4.7,Next Day Air,Yes,Yes
2023-04-07,3257489551,Shirt,2,4.4,Store Pickup,Yes,Yes
2023-04-07,3261340516,Shirt,5,3.4,Standard,Yes,Yes
2023-04-07,3257983551,Shirt,2,5,Free Shipping,Yes,Yes
2023-04-07,3262941690,Shirt,3,4.6,Store Pickup,Yes,Yes
2023-04-07,3261489922,Shirt,4,4,Standard,Yes,Yes
2023-04-07,3262425406,Shirt,4,4.1,Next Day Air,Yes,Yes
2023-04-07,3261675040,Shirt,5,4.9,Express,Yes,Yes
2023-04-07,3261161106,Shirt,4,2.7,Free Shipping,Yes,Yes
2023-04-07,3257886141,Shirt,1,4.5,Free Shipping,Yes,Yes
2023-04-07,3262571720,Shirt,5,2.7,Standard,Yes,Yes
2023-04-07,3263818322,Shirt,4,3,Next Day Air,Yes,Yes
2023-04-07,3262502404,Shirt,3,4.5,Next Day Air,Yes,Yes
2023-04-08,3257110233,Skirt,1,5,Standard,Yes,Yes
2023-04-08,3259436375,Shirt,2,3.8,2-Day Shipping,Yes,Yes
2023-04-08,3257835477,Shirt,5,3.1,Standard,Yes,Yes
2023-04-08,3258534573,Shirt,4,3.4,Free Shipping,Yes,Yes
2023-04-08,3258013311,Shirt,4,4.8,Next Day Air,Yes,Yes
2023-04-08,3256857147,Shirt,2,2.7,Standard,Yes,Yes
2023-04-08,3263960656,Shirt,5,3.2,Store Pickup,Yes,Yes
2023-04-08,3263895874,Shirt,3,3.9,2-Day Shipping,Yes,Yes
2023-04-08,3260598097,Shirt,1,4.2,Next Day Air,Yes,Yes
2023-04-08,3259676537,Shirt,3,3,Express,Yes,Yes
2023-04-09,3260591733,Shirt,1,3,2-Day Shipping,Yes,Yes
2023-04-09,3264924092,Shirt,5,3.7,2-Day Shipping,Yes,Yes
2023-04-09,3259377007,Shirt,4,4.4,Store Pickup,Yes,Yes
2023-04-09,3259555467,Shirt,4,4.6,Free Shipping,Yes,Yes
2023-04-09,3258503967,Shirt,3,3,Free Shipping,Yes,Yes
2023-04-09,3263970050,Shirt,5,3.6,Express,Yes,Yes
2023-04-09,3264887434,Shirt,4,3.9,Standard,Yes,Yes
2023-04-09,3258875031,Shirt,3,4.1,Free Shipping,Yes,Yes
2023-04-09,3260626905,Shirt,4,3.9,2-Day Shipping,Yes,Yes
2023-04-09,3259653949,Shirt,3,3.9,2-Day Shipping,Yes,Yes
2023-04-09,3259062725,Shirt,2,4.5,Express,Yes,Yes
2023-04-09,3260473065,Shirt,5,3.4,Standard,Yes,Yes
2023-04-09,3259970213,Shirt,2,4.1,Next Day Air,Yes,Yes
2023-04-09,3260938869,Shirt,2,4.9,Next Day Air,Yes,Yes
2023-04-09,3258510429,Shirt,1,4.4,2-Day Shipping,Yes,Yes
2023-04-09,3260801371,Shirt,4,2.7,2-Day Shipping,Yes,Yes
2023-04-09,3260073939,Shirt,5,4.8,Free Shipping,Yes,Yes
2023-04-09,3263339870,Shirt,1,3.3,2-Day Shipping,Yes,Yes
2023-04-09,3258514007,Shirt,1,4.4,Free Shipping,Yes,Yes
2023-04-09,3259272221,Shirt,4,4.6,2-Day Shipping,Yes,Yes
2023-04-09,3259641655,Shirt,2,3.1,Next Day Air,Yes,Yes
2023-04-09,3263752806,Shirt,4,4.5,2-Day Shipping,Yes,Yes
2023-04-09,3260976941,Shirt,1,4,Store Pickup,Yes,Yes
2023-04-09,3260738897,Shirt,5,3.1,Free Shipping,Yes,Yes
2023-04-09,3265315508,Shirt,2,3.9,Next Day Air,Yes,Yes
2023-04-09,3265903900,Shirt,4,4.5,Next Day Air,Yes,Yes
2023-04-09,3259634775,Shirt,4,4.4,Next Day Air,Yes,Yes
2023-04-09,3264208522,Shirt,1,3.6,2-Day Shipping,Yes,Yes
2023-04-09,3260500913,Shirt,1,3.4,Free Shipping,Yes,Yes
2023-04-09,3264483128,Shirt,3,4,2-Day Shipping,Yes,Yes
2023-04-09,01-11416-83996,Skirt,3,2.6,Store Pickup,Yes,Yes
2023-04-09,3264952296,Shirt,3,3.2,Next Day Air,Yes,Yes
2023-04-09,3264236288,Shirt,1,3.2,Standard,Yes,Yes
2023-04-09,3260910877,Shirt,2,5,2-Day Shipping,Yes,Yes
2023-04-09,3265403116,Shirt,4,2.9,Next Day Air,Yes,Yes
2023-04-09,3265731170,Shirt,3,2.9,Store Pickup,Yes,Yes
2023-04-09,10-11399-48779,Skirt,4,3.5,Next Day Air,Yes,Yes
2023-04-09,3260100029,Shirt,5,4,Standard,Yes,Yes
2023-04-09,3264357346,Shirt,2,3.9,Standard,Yes,Yes
2023-04-09,3263393856,Shirt,1,4.9,Store Pickup,Yes,Yes
2023-04-09,3263953490,Shirt,3,3.8,Express,Yes,Yes
2023-04-09,3265308252,Shirt,2,3.5,Standard,Yes,Yes
2023-04-09,3259119223,Shirt,1,3.7,Store Pickup,Yes,Yes
2023-04-09,3259776091,Shirt,3,2.9,2-Day Shipping,Yes,Yes
2023-04-09,3259758321,Shirt,1,2.8,Free Shipping,Yes,Yes
2023-04-09,3261157079,Shirt,1,3.7,2-Day Shipping,Yes,Yes
2023-04-09,3265906636,Shirt,1,3,Express,Yes,Yes
2023-04-09,3261114475,Shirt,2,4.8,Free Shipping,Yes,Yes
2023-04-09,3260131227,Shirt,5,2.7,Standard,Yes,Yes
2023-04-09,3263500950,Shirt,1,4.5,Free Shipping,Yes,Yes
2023-04-09,3258345781,Shirt,4,2.7,Standard,Yes,Yes
2023-04-09,3260831679,Shirt,4,3.5,Next Day Air,Yes,Yes
2023-04-09,3261200387,Shirt,5,3.5,Express,Yes,Yes
2023-04-09,3259453571,Shirt,1,4.5,Store Pickup,Yes,Yes
2023-04-09,3258370557,Shirt,5,3.8,Free Shipping,Yes,Yes
2023-04-09,3257809669,Skirt,3,3.8,Standard,Yes,Yes
2023-04-09,3264895230,Shirt,5,3.2,Next Day Air,Yes,Yes
2023-04-09,3260049009,Shirt,4,4.3,Next Day Air,Yes,Yes
2023-04-09,3264175096,Shirt,2,4.5,Next Day Air,Yes,Yes
2023-04-09,3259639347,Shirt,1,4.2,Free Shipping,Yes,Yes
2023-04-09,3260541791,Shirt,4,3,Free Shipping,Yes,Yes
2023-04-09,3258736405,Shirt,3,4.1,Standard,Yes,Yes
2023-04-09,3263970476,Shirt,3,4.6,Store Pickup,Yes,Yes
2023-04-09,3259154157,Shirt,3,2.9,Standard,Yes,Yes
2023-04-09,3258384739,Shirt,3,4.8,Next Day Air,Yes,Yes
2023-04-09,3265736568,Shirt,3,4.5,Next Day Air,Yes,Yes
2023-04-09,3264808012,Shirt,3,3.4,2-Day Shipping,Yes,Yes
2023-04-09,3264959382,Shirt,4,4.3,2-Day Shipping,Yes,Yes
2023-04-09,3259279963,Shirt,4,4.2,Free Shipping,Yes,Yes
2023-04-09,3260147801,Shirt,4,3.6,Next Day Air,Yes,Yes
2023-04-09,3258818873,Shirt,3,3.7,2-Day Shipping,Yes,Yes
2023-04-09,3258892043,Shirt,3,4,Standard,Yes,Yes
2023-04-09,3259755931,Shirt,4,4.9,2-Day Shipping,Yes,Yes
2023-04-09,3265743656,Shirt,3,3.1,Free Shipping,Yes,Yes
2023-04-09,3265806474,Shirt,4,3.7,Standard,Yes,Yes
2023-04-09,3259734317,Shirt,5,4.2,Free Shipping,Yes,Yes
2023-04-09,3264518778,Shirt,3,2.5,Next Day Air,Yes,Yes
2023-04-09,3261545001,Dress,1,4.3,Next Day Air,Yes,Yes
2023-04-09,3262413432,Skirt,1,3.1,Store Pickup,Yes,Yes
2023-04-10,3260022025,Skirt,3,3,Next Day Air,Yes,Yes
2023-04-10,576613678239551922,Skirt,4,4,Express,Yes,Yes
2023-04-10,HMF - 3261911865,Skirt,5,3.5,Free Shipping,Yes,Yes
2023-04-10,3261407767,Shirt,2,3.2,Next Day Air,Yes,Yes
2023-04-10,3262690931,Dress,1,2.7,Store Pickup,Yes,Yes
2023-04-10,3266270560,Dress,1,3,Free Shipping,Yes,Yes
2023-04-11,HMF-3266770898REORDER,Skirt,2,2.9,Next Day Air,Yes,Yes
2023-04-11,3267540760,Dress,2,3.3,Free Shipping,Yes,Yes
2023-04-11,3266154724,Dress,2,4.9,2-Day Shipping,Yes,Yes
2023-04-11,3266609998,Dress,2,3.7,Store Pickup,Yes,Yes
2023-04-11,3262451919,Dress,3,3.5,Standard,Yes,Yes
2023-04-11,3262360233,Dress,3,4.7,Store Pickup,Yes,Yes
2023-04-11,3249211907-resend,Shirt,4,2.6,Store Pickup,Yes,Yes
2023-04-11,3263584159,Shirt,3,4.1,Express,Yes,Yes
2023-04-11,3267548516,Dress,4,2.8,2-Day Shipping,Yes,Yes
2023-04-12,3268191042,Dress,1,4.7,Next Day Air,Yes,Yes
2023-04-12,3263508029,Dress,4,2.9,Store Pickup,Yes,Yes
2023-04-12,3266269938,Skirt,1,2.8,Free Shipping,Yes,Yes
2023-04-12,3255378208-resend,Shirt,3,4.3,Next Day Air,Yes,Yes
2023-04-12,3265024947,Dress,1,4.8,2-Day Shipping,Yes,Yes
2023-04-12,3269672296,Dress,4,3.4,Next Day Air,Yes,Yes
2023-04-15,3265732369,Dress,2,4.3,Standard,Yes,Yes
2023-04-15,3265545353,Dress,2,2.7,Free Shipping,Yes,Yes
2023-04-15,3265405953,Dress,3,4.6,Next Day Air,Yes,Yes
2023-04-15,3270482860,Dress,4,4.1,Standard,Yes,Yes
2023-04-15,3265764061,Dress,3,3.4,2-Day Shipping,Yes,Yes
2023-04-15,3264860533,Dress,5,4.5,Next Day Air,Yes,Yes
2023-04-15,3270210366,Dress,2,4.4,Standard,Yes,Yes
2023-04-15,3266049975,Dress,1,4,Next Day Air,Yes,Yes
2023-04-15,3268908392,Dress,3,3.4,Free Shipping,Yes,Yes
2023-04-15,3269946088,Dress,1,3.2,Standard,Yes,Yes
2023-04-15,3266571235,Shirt,5,3.4,Standard,Yes,Yes
2023-04-15,3267305795,Shirt,4,4.3,Standard,Yes,Yes
2023-04-16,3271592390,Skirt,1,5,Standard,Yes,Yes
2023-04-16,25-11429-41559,Dress,4,3.5,Store Pickup,Yes,Yes
2023-04-16,3271943884,Shirt,5,3.1,2-Day Shipping,Yes,Yes
2023-04-17,3269461562,Shirt,4,3.9,2-Day Shipping,Yes,Yes
2023-04-17,HMF-3275289304,Skirt,3,4,Store Pickup,Yes,Yes
2023-04-17,3269036823,Shirt,1,3.5,Next Day Air,Yes,Yes
2023-04-19,3270408425,Shirt,1,3.6,Free Shipping,Yes,Yes
2023-04-19,3272432814,Skirt,5,3,Next Day Air,Yes,Yes
2023-04-19,3265770329,Skirt,3,2.6,Next Day Air,Yes,Yes
2023-04-20,10-11399-48778-1,Skirt,2,2.9,Next Day Air,Yes,Yes
2023-04-20,3270923418,Skirt,5,3.1,Next Day Air,Yes,Yes
2023-04-20,3266224917,Skirt,5,3.3,Next Day Air,Yes,Yes
2023-04-20,02-11476-23467,Dress,2,2.9,Store Pickup,Yes,Yes
2023-04-20,3274224196,Shirt,1,3.9,2-Day Shipping,Yes,Yes
2023-04-22,3272112931,Shirt,5,4.7,2-Day Shipping,Yes,Yes
2023-04-22,3274887749,Shirt,3,4.4,2-Day Shipping,Yes,Yes
2023-04-22,HMF-3274564635,Skirt,3,3.6,Store Pickup,Yes,Yes
2023-04-23,3281271532,Shirt,1,3.2,Standard,Yes,Yes
2023-04-24,3280543388,Shirt,4,4,Free Shipping,Yes,Yes
2023-04-25,3276312703,Shirt,4,3.5,Next Day Air,Yes,Yes
2023-04-25,HMF-3282528482,Skirt,4,4.6,Free Shipping,Yes,Yes
2023-04-25,3278286911,Shirt,3,3.3,Free Shipping,Yes,Yes
2023-04-26,FR-1,Skirt,5,4,2-Day Shipping,Yes,Yes
2023-04-26,3278807795,Dress,1,3.4,Free Shipping,Yes,Yes
2023-04-27,3280884615,Shirt,3,4.2,Store Pickup,Yes,Yes
2023-04-29,3285720833,Skirt,5,3.9,2-Day Shipping,Yes,Yes
2023-05-01,3289992816,Skirt,1,3.9,Next Day Air,Yes,Yes
2023-05-03,3285292775,Skirt,5,2.8,Standard,Yes,Yes
2023-05-03,3285367937,Skirt,3,3.7,Standard,Yes,Yes
2023-05-03,3285886407,Skirt,2,4.9,Store Pickup,Yes,Yes
2023-05-03,3289858834,Skirt,3,2.6,Express,Yes,Yes
2023-05-03,3290467632,Skirt,1,4.9,Free Shipping,Yes,Yes
2023-05-03,3290531674,Skirt,1,3.4,Next Day Air,Yes,Yes
2023-05-03,3227371416,Skirt,2,3.9,Standard,Yes,Yes
2023-05-03,3227482912,Skirt,2,4,Next Day Air,Yes,Yes
